fecha,dia,year,horario,festividad,tipo_accidente,lesividad,meteo,distrito,direccion,lon,lat
2017-05-19 16:00:00,2017-05-19 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  4 Madrid,-3.7017704,40.4170383
2017-05-20 09:00:00,2017-05-20 00:00:00,2017,Mañana,Vispera,Colision,Grave,Despejado,CENTRO                        ,CALLE DE SEGOVIA NUM                                                                                 18 Madrid,-3.712081,40.4139777
2017-05-21 19:00:00,2017-05-21 00:00:00,2017,Tarde,Festivo,Caida,Leve,Despejado,CENTRO                        ,CALLE DE SAN MATEO NUM                                                                               8 Madrid,-3.6999072,40.4252391
2017-05-23 10:00:00,2017-05-23 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,RETIRO                        ,CALLE DE ALCALA NUM                                                                                  52 Madrid,-3.6911528,40.4194375
2017-05-24 09:00:00,2017-05-24 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE LA PRINCESA NUM                                                                             2 Madrid,-3.7116463,40.4246727
2017-05-24 19:00:00,2017-05-24 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE FUENCARRAL - PLAZUELA DE ANTONIO VEGA Madrid,-3.7015843,40.4270278
2017-05-25 09:00:00,2017-05-25 00:00:00,2017,Mañana,Laborable,Caida,Grave,Despejado,MONCLOA-ARAVACA               ,PASEO DE LOS PLATANOS Madrid,-3.7337739,40.4206367
2017-05-25 12:00:00,2017-05-25 00:00:00,2017,Mañana,Laborable,Caida,Grave,Despejado,CENTRO                        ,PLAZA DE CIBELES NUM                                                                                 2 Madrid,-3.6922065,40.4198063
2017-05-25 17:00:00,2017-05-25 00:00:00,2017,Tarde,Laborable,Caida,Grave,Despejado,CENTRO                        ,CALLE DE LAVAPIES NUM                                                                                47 Madrid,-3.7019146,40.4094013
2017-05-25 19:00:00,2017-05-25 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,RETIRO                        ,CALLE DE O'DONNELL NUM                                                                               26 Madrid,-3.675677499999999,40.421346
2017-05-25 23:00:00,2017-05-25 00:00:00,2017,Noche,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  19 Madrid,-3.7009875,40.41959779999999
2017-05-26 14:00:00,2017-05-26 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,CALLE DE ALONSO CANO - CALLE DE ESPRONCEDA Madrid,-3.6975976,40.4406364
2017-05-28 00:00:00,2017-05-28 00:00:00,2017,Noche,Festivo,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,CALLE DE CADARSO - CUESTA DE SAN VICENTE Madrid,-3.7138747,40.421449900000006
2017-05-29 06:00:00,2017-05-29 00:00:00,2017,Mañana,Laborable,Caida,Leve,Lluvia,SAN BLAS                      ,CALLE DE ALBASANZ - CALLE DE ALFONSO GOMEZ Madrid,-3.6278727,40.437355200000006
2017-05-29 10:00:00,2017-05-29 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,PASEO DE LA CASTELLANA NUM                                                                           42 Madrid,-3.687642,40.4333705
2017-05-29 11:00:00,2017-05-29 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,CHAMARTIN                     ,CALLE DE JOAQUIN COSTA - PASEO DE LA CASTELLANA Madrid,-3.6908368,40.4460818
2017-05-29 13:00:00,2017-05-29 00:00:00,2017,Tarde,Laborable,Imprudencia,Moderada,Despejado,CIUDAD LINEAL                 ,AVENIDA DEL MARQUES DE CORBERA NUM                                                                   14 Madrid,-3.6552851,40.4230344
2017-05-29 16:00:00,2017-05-29 00:00:00,2017,Tarde,Laborable,Colision,Moderada,Despejado,CENTRO                        ,CALLE DE SOMBRERETE - CALLE DEL MESON DE PAREDES Madrid,-3.703037600000001,40.4081979
2017-05-29 19:00:00,2017-05-29 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,CHAMARTIN                     ,CALLE DE MAURICIO LEGENDRE NUM                                                                       17 Madrid,-3.6864873,40.4708665
2017-05-30 10:00:00,2017-05-30 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,RETIRO                        ,PARQUE DEL RETIRO Madrid,-3.6844995,40.4152606
2017-05-31 20:00:00,2017-05-31 00:00:00,2017,Tarde,Laborable,Colision,Grave,Despejado,CENTRO                        ,CALLE DE SOMBRERETE - CALLE DEL MESON DE PAREDES Madrid,-3.703037600000001,40.4081979
2017-06-01 17:00:00,2017-06-01 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,GLORIETA DE BILBAO NUM                                                                               3 Madrid,-3.7022065,40.42954659999999
2017-06-01 20:00:00,2017-06-01 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,RETIRO                        ,AVENIDA DE MENENDEZ PELAYO NUM                                                                       38 Madrid,-3.6807097,40.4051017
2017-06-02 09:00:00,2017-06-02 00:00:00,2017,Mañana,Laborable,Colision,Grave,Despejado,FUENCARRAL-EL PARDO           ,CALLE DE FROMISTA NUM                                                                                13 Madrid,-3.6749609,40.5107512
2017-06-03 06:00:00,2017-06-03 00:00:00,2017,Mañana,Vispera,Caida,Leve,Lluvia,ARGANZUELA                    ,CALLE DE EMBAJADORES - PASEO DE SANTA MARIA DE LA CABEZA Madrid,-3.704170200000001,40.3957595
2017-06-03 08:00:00,2017-06-03 00:00:00,2017,Mañana,Vispera,Caida,Grave,Despejado,FUENCARRAL-EL PARDO           ,CALLE DE PORTOMARIN NUM                                                                              5 Madrid,-3.661401999999999,40.50633879999999
2017-06-03 12:00:00,2017-06-03 00:00:00,2017,Mañana,Vispera,Caida,Leve,Despejado,FUENCARRAL-EL PARDO           ,AVENIDA DEL PALACIO Madrid,-3.714311999999999,40.417955
2017-06-03 12:00:00,2017-06-03 00:00:00,2017,Mañana,Vispera,Colision,Leve,Despejado,HORTALEZA                     ,AVENIDA DE NICETO ALCALA ZAMORA NUM                                                                  3 Madrid,-3.6474075,40.4851886
2017-06-03 18:00:00,2017-06-03 00:00:00,2017,Tarde,Vispera,Imprudencia,Moderada,Despejado,CARABANCHEL                   ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              5500 Madrid,-3.6844995,40.4152606
2017-06-04 18:00:00,2017-06-04 00:00:00,2017,Tarde,Festivo,Colision,Leve,Despejado,HORTALEZA                     ,CALLE DE ARIADNA - CARRETERA A LA ESTACION DE HORTALEZA Madrid,-3.6528582,40.47889139999999
2017-06-05 18:00:00,2017-06-05 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,SALAMANCA                     ,CALLE DE SERRANO NUM                                                                                 40 Madrid,-3.6871651,40.4259119
2017-06-06 09:00:00,2017-06-06 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE  MAYOR NUM                                                                                     81 Madrid,-3.7138667,40.4149564
2017-06-06 14:00:00,2017-06-06 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,TETUAN                        ,CALLE DE ORENSE NUM                                                                                  52 Madrid,-3.6940663,40.4581664
2017-06-06 22:00:00,2017-06-06 00:00:00,2017,Noche,Laborable,Caida,Leve,Despejado,CENTRO                        ,PLAZA DE LAS CORTES NUM                                                                              1 Madrid,-3.6970707,40.4162696
2017-06-08 14:00:00,2017-06-08 00:00:00,2017,Tarde,Laborable,Colision,Grave,Despejado,VICALVARO                     ,CALLE DE LA PIROTECNIA - CALLE DE LOS SONDEOS Madrid,-3.5902496,40.3958136
2017-06-10 09:00:00,2017-06-10 00:00:00,2017,Mañana,Vispera,Colision,Leve,Lluvia,PUENTE DE VALLECAS            ,CALLE DE EMBAJADORES - CAMINO DE PERALES Madrid,-3.6797105,40.369419
2017-06-10 09:00:00,2017-06-10 00:00:00,2017,Mañana,Vispera,Colision,Leve,Lluvia,PUENTE DE VALLECAS            ,CALLE DE EMBAJADORES - CAMINO DE PERALES Madrid,-3.6797105,40.369419
2017-06-11 21:00:00,2017-06-11 00:00:00,2017,Noche,Festivo,Colision,Leve,Despejado,CENTRO                        ,CALLE DE SEGOVIA NUM                                                                                 21 Madrid,-3.7131411,40.4138002
2017-06-12 09:00:00,2017-06-12 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  26 Madrid,-3.7013595,40.42019620000001
2017-06-12 10:00:00,2017-06-12 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE CARRETAS - PLAZA DE LA PUERTA DEL SOL Madrid,-3.7032199,40.4153838
2017-06-13 23:00:00,2017-06-13 00:00:00,2017,Noche,Laborable,Imprudencia,Moderada,Despejado,PUENTE DE VALLECAS            ,CALLE DE PEÑA GORBEA NUM                                                                             13 Madrid,-3.66733,40.39589
2017-06-14 16:00:00,2017-06-14 00:00:00,2017,Tarde,Laborable,Imprudencia,Moderada,Despejado,CENTRO                        ,PLAZA DE LA PUERTA DEL SOL NUM                                                                       1 Madrid,-3.7024276,40.4172093
2017-06-14 20:00:00,2017-06-14 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,PASEO DE LA CASTELLANA - CALLE DE GENOVA Madrid,-3.6908101,40.42551599999999
2017-06-15 14:00:00,2017-06-15 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DE JUAN BRAVO - CALLE DEL CONDE DE PEÑALVER Madrid,-3.6750806,40.43249550000001
2017-06-15 19:00:00,2017-06-15 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,RETIRO                        ,CALLE DE CAVANILLES NUM                                                                              21 Madrid,-3.6757924,40.4062048
2017-06-16 22:00:00,2017-06-16 00:00:00,2017,Noche,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  104 Madrid,-3.695468,40.4102417
2017-06-19 13:00:00,2017-06-19 00:00:00,2017,Tarde,Laborable,Imprudencia,Leve,Despejado,RETIRO                        ,CALLE DEL DOCTOR ESQUERDO NUM                                                                        110 Madrid,-3.670210399999999,40.4091069
2017-06-20 12:00:00,2017-06-20 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,RETIRO                        ,PARQUE DEL RETIRO Madrid,-3.6844995,40.4152606
2017-06-21 10:00:00,2017-06-21 00:00:00,2017,Mañana,Laborable,Imprudencia,Moderada,Despejado,FUENCARRAL-EL PARDO           ,AVENIDA DE SANTO DOMINGO DE LA CALZADA NUM                                                           27 Madrid,-3.6691664,40.5070825
2017-06-21 15:00:00,2017-06-21 00:00:00,2017,Tarde,Laborable,Colision,Grave,Despejado,BARAJAS                       ,AVENIDA DEL CONSEJO DE EUROPA NUM                                                                    2 Madrid,-3.6158008,40.4583935
2017-06-21 16:00:00,2017-06-21 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CHAMARTIN                     ,CALLE DE VITRUVIO - CALLE DEL MAESTRO RIPOLL Madrid,-3.689641099999999,40.4422785
2017-06-22 23:00:00,2017-06-22 00:00:00,2017,Noche,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,CALLE DE FORTUNY - CALLE DE ZURBARAN Madrid,-3.691036099999999,40.42946370000001
2017-06-24 21:00:00,2017-06-24 00:00:00,2017,Noche,Vispera,Caida,Leve,Despejado,CENTRO                        ,CALLE DE LA BOLSA NUM                                                                                11 Madrid,-3.7053444,40.4148498
2017-06-25 12:00:00,2017-06-25 00:00:00,2017,Mañana,Festivo,Imprudencia,Moderada,Despejado,RETIRO                        ,PARQUE DEL RETIRO Madrid,-3.6844995,40.4152606
2017-06-26 19:00:00,2017-06-26 00:00:00,2017,Tarde,Laborable,Imprudencia,Moderada,Despejado,CIUDAD LINEAL                 ,AVENIDA DE DONOSTIARRA NUM                                                                           27 Madrid,-3.65632,40.43484
2017-06-26 19:00:00,2017-06-26 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,TETUAN                        ,CALLE DE BRAVO MURILLO - CALLE DE JUAN PANTOJA Madrid,-3.703513499999999,40.4499815
2017-06-26 19:00:00,2017-06-26 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,TETUAN                        ,CALLE DE JERONIMA LLORENTE NUM                                                                       75 Madrid,-3.708950100000001,40.45228779999999
2017-06-26 20:00:00,2017-06-26 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,TETUAN                        ,CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE NUM                                                           15 Madrid,-3.7019808,40.4469595
2017-06-28 15:00:00,2017-06-28 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,RETIRO                        ,CALLE DE O'DONNELL NUM                                                                               44 Madrid,-3.6735727,40.421263
2017-06-29 19:00:00,2017-06-29 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE GENOVA NUM                                                                                  20 Madrid,-3.6933151,40.426258
2017-07-03 10:00:00,2017-07-03 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,CARABANCHEL                   ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              3800 Madrid,-3.7037902,40.4167754
2017-07-04 18:00:00,2017-07-04 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,MONCLOA-ARAVACA               ,CALLE DE ROMERO ROBLEDO NUM                                                                          12 Madrid,-3.7208752,40.4319277
2017-07-04 19:00:00,2017-07-04 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CARABANCHEL                   ,AVENIDA DE LOS POBLADOS - AVENIDA DEL EURO Madrid,-3.7387161,40.3738383
2017-07-04 20:00:00,2017-07-04 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE  GRAN VIA - CALLE DE ALCALA Madrid,-3.6966751,40.4186387
2017-07-05 07:00:00,2017-07-05 00:00:00,2017,Mañana,Laborable,Colision,Grave,Despejado,CARABANCHEL                   ,CALLE DE JOAQUIN TURINA - CALLE DEL JACOBEO Madrid,-3.762305000000001,40.3725725
2017-07-05 08:00:00,2017-07-05 00:00:00,2017,Mañana,Laborable,Colision,Grave,Despejado,MONCLOA-ARAVACA               ,CARRETERA DE RODAJOS - PASEO DE LA VENTA Madrid,-3.7575619,40.4134761
2017-07-05 08:00:00,2017-07-05 00:00:00,2017,Mañana,Laborable,Colision,Grave,Despejado,MONCLOA-ARAVACA               ,CARRETERA DE RODAJOS - PASEO DE LA VENTA Madrid,-3.7575619,40.4134761
2017-07-08 04:00:00,2017-07-08 00:00:00,2017,Noche,Vispera,Colision,Leve,Despejado,RETIRO                        ,CALLE DEL DOCTOR VELASCO - PASEO DE LA INFANTA ISABEL Madrid,-3.690153399999999,40.4080401
2017-07-09 21:00:00,2017-07-09 00:00:00,2017,Noche,Festivo,Caida,Leve,Despejado,CENTRO                        ,CALLE DE JERTE NUM                                                                                   1 Madrid,-3.7149062000000006,40.41104
2017-07-10 02:00:00,2017-07-10 00:00:00,2017,Noche,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE SEGOVIA - CUESTA DE LA VEGA Madrid,-3.716856899999999,40.4139115
2017-07-10 13:00:00,2017-07-10 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CARABANCHEL                   ,AVENIDA DE LOS POBLADOS - AVENIDA DEL EURO Madrid,-3.7387161,40.3738383
2017-07-10 23:00:00,2017-07-10 00:00:00,2017,Noche,Laborable,Caida,Grave,Despejado,MONCLOA-ARAVACA               ,PUERTA DEL BATAN Madrid,-3.7623099,40.4046477
2017-07-11 18:00:00,2017-07-11 00:00:00,2017,Tarde,Laborable,Colision,Fallecido,Despejado,CENTRO                        ,CALLE DE ALCALA - CALLE DEL MARQUES DE CUBAS Madrid,-3.695847600000001,40.418844
2017-07-12 12:00:00,2017-07-12 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,AVENIDA DE MENENDEZ PELAYO - CALLE DE ALCALA Madrid,-3.6803934,40.422706100000006
2017-07-12 20:00:00,2017-07-12 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  87 Madrid,-3.685362000000001,40.4209802
2017-07-13 12:00:00,2017-07-13 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,CENTRO                        ,PASEO DE RECOLETOS NUM                                                                               37 Madrid,-3.6914074,40.4243701
2017-07-13 19:00:00,2017-07-13 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,PLAZA DE SANTA BARBARA NUM                                                                           2 Madrid,-3.69695,40.42692
2017-07-13 19:00:00,2017-07-13 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,SALAMANCA                     ,CALLE DE JOSE ORTEGA Y GASSET NUM                                                                    5 Madrid,-3.6875812,40.4307284
2017-07-14 14:00:00,2017-07-14 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  48 Madrid,-3.6948933,40.41831129999999
2017-07-16 16:00:00,2017-07-16 00:00:00,2017,Tarde,Festivo,Imprudencia,Moderada,Despejado,CARABANCHEL                   ,CALLE DEL GENERAL RICARDOS NUM                                                                       3 Madrid,-3.7165855,40.39718320000001
2017-07-17 13:00:00,2017-07-17 00:00:00,2017,Tarde,Laborable,Imprudencia,Moderada,Despejado,CENTRO                        ,CALLE DEL GENERAL CASTAÑOS NUM                                                                       1 Madrid,-3.6942378,40.4246925
2017-07-17 17:00:00,2017-07-17 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  16 Madrid,-3.6993808,40.4198527
2017-07-18 20:00:00,2017-07-18 00:00:00,2017,Tarde,Laborable,Caida,Moderada,Despejado,RETIRO                        ,CALLE DE ALFONSO XII NUM                                                                             30 Madrid,-3.6893051,40.4149508
2017-07-19 15:00:00,2017-07-19 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,TETUAN                        ,PASEO DE LA CASTELLANA NUM                                                                           89 Madrid,-3.6916087,40.44997670000001
2017-07-20 19:00:00,2017-07-20 00:00:00,2017,Tarde,Laborable,Colision,Moderada,Despejado,USERA                         ,CALLE DE LOS EVANGELIOS - CALLE DE SANTUARIO Madrid,-3.6997299,40.38327620000001
2017-07-21 16:00:00,2017-07-21 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,GLORIETA DE PUERTA DE TOLEDO NUM                                                                     1 Madrid,-3.71099,40.40723
2017-07-22 08:00:00,2017-07-22 00:00:00,2017,Mañana,Vispera,Imprudencia,Moderada,Despejado,LATINA                        ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              2500 Madrid,-3.7037902,40.4167754
2017-07-22 10:00:00,2017-07-22 00:00:00,2017,Mañana,Vispera,Imprudencia,Leve,Despejado,ARGANZUELA                    ,PARQUE DE MADRID RIO (RIBERA ESTE) KM.                                                               4900 Madrid,-3.7037902,40.4167754
2017-07-23 02:00:00,2017-07-23 00:00:00,2017,Noche,Festivo,Caida,Leve,Despejado,CENTRO                        ,CALLE DE ALCALA - CALLE DEL MARQUES DE CASA RIERA Madrid,-3.696432799999999,40.41869620000001
2017-07-24 13:00:00,2017-07-24 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,GLORIETA DE RUBEN DARIO - PASEO DE EDUARDO DATO Madrid,-3.6914927,40.4328997
2017-07-24 13:00:00,2017-07-24 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,PASEO DE LA CASTELLANA NUM                                                                           33 Madrid,-3.6897885,40.4325862
2017-07-24 17:00:00,2017-07-24 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE SEGOVIA NUM                                                                                 13 Madrid,-3.7108092,40.41351179999999
2017-07-26 10:00:00,2017-07-26 00:00:00,2017,Mañana,Laborable,Imprudencia,Moderada,Despejado,ARGANZUELA                    ,PASEO DE LAS ACACIAS NUM                                                                             29 Madrid,-3.70802,40.40335
2017-07-27 14:00:00,2017-07-27 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  40 Madrid,-3.6968156,40.41838920000001
2017-07-28 18:00:00,2017-07-28 00:00:00,2017,Tarde,Laborable,Imprudencia,Moderada,Despejado,LATINA                        ,CALLE DE LAS HIGUERAS NUM                                                                            11 Madrid,-3.7433491,40.40731419999999
2017-07-29 15:00:00,2017-07-29 00:00:00,2017,Tarde,Vispera,Colision,Leve,Despejado,ARGANZUELA                    ,CALLE DE EMBAJADORES NUM                                                                             98 Madrid,-3.7008845,40.4025589
2017-07-29 15:00:00,2017-07-29 00:00:00,2017,Tarde,Vispera,Colision,Leve,Despejado,ARGANZUELA                    ,CALLE DE EMBAJADORES NUM                                                                             98 Madrid,-3.7008845,40.4025589
2017-07-31 20:00:00,2017-07-31 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DE ALCALA - CALLE DE VELAZQUEZ Madrid,-3.6845087,40.420995
2017-07-31 21:00:00,2017-07-31 00:00:00,2017,Noche,Laborable,Imprudencia,Moderada,Despejado,CENTRO                        ,CALLE DE ALCALA - CALLE DEL MARQUES DE CASA RIERA Madrid,-3.696432799999999,40.41869620000001
2017-08-01 12:00:00,2017-08-01 00:00:00,2017,Mañana,Laborable,Caida,Grave,Despejado,CHAMARTIN                     ,CALLE DE SERRANO NUM                                                                                 109 Madrid,-3.6863754,40.43977410000001
2017-08-01 13:00:00,2017-08-01 00:00:00,2017,Tarde,Laborable,Caida,Moderada,Despejado,ARGANZUELA                    ,CALLE DE MENDEZ ALVARO NUM                                                                           21 Madrid,-3.6853298,40.40050720000001
2017-08-01 17:00:00,2017-08-01 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,CALLE DE JOSE ANTONIO DE ARMONA - PASEO DE SANTA MARIA DE LA CABEZA Madrid,-3.6963935,40.4041831
2017-08-02 10:00:00,2017-08-02 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,RETIRO                        ,PLAZA DE LA INDEPENDENCIA NUM                                                                        10 Madrid,-3.6894737,40.4195504
2017-08-04 13:00:00,2017-08-04 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DEL BARCO NUM                                                                                  20 Madrid,-3.7024731,40.4224047
2017-08-05 13:00:00,2017-08-05 00:00:00,2017,Tarde,Vispera,Imprudencia,Moderada,Despejado,LATINA                        ,CALLE DE CEBREROS NUM                                                                                11 Madrid,-3.742601,40.40485820000001
2017-08-05 20:00:00,2017-08-05 00:00:00,2017,Tarde,Vispera,Colision,Leve,Despejado,CENTRO                        ,CALLE DE SAN BERNARDO NUM                                                                            86 Madrid,-3.70587,40.42868
2017-08-10 08:00:00,2017-08-10 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  81 Madrid,-3.686501,40.42072659999999
2017-08-14 21:00:00,2017-08-14 00:00:00,2017,Noche,Vispera,Caida,Leve,Despejado,MONCLOA-ARAVACA               ,CUESTA DE SAN VICENTE NUM                                                                            20 Madrid,-3.7151959,40.42079860000001
2017-08-17 09:00:00,2017-08-17 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,RETIRO                        ,PASEO DEL PRADO - PLAZA DE LA LEALTAD Madrid,-3.6935372,40.4153481
2017-08-18 02:00:00,2017-08-18 00:00:00,2017,Noche,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE PRIM - PASEO DE RECOLETOS Madrid,-3.6917949,40.4218866
2017-08-18 17:00:00,2017-08-18 00:00:00,2017,Tarde,Laborable,Imprudencia,Moderada,Despejado,ARGANZUELA                    ,CALLE DE SEGOVIA - PASEO DE LA VIRGEN DEL PUERTO Madrid,-3.720948,40.41397449999999
2017-08-20 21:00:00,2017-08-20 00:00:00,2017,Noche,Festivo,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,PARQUE DE LA CASA DE CAMPO - PASEO DEL EMBARCADERO Madrid,-3.7488366,40.4197419
2017-08-20 21:00:00,2017-08-20 00:00:00,2017,Noche,Festivo,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,PARQUE DE LA CASA DE CAMPO - PASEO DEL EMBARCADERO Madrid,-3.7488366,40.4197419
2017-08-21 10:00:00,2017-08-21 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE SEGOVIA - CUESTA DE LA VEGA Madrid,-3.716856899999999,40.4139115
2017-08-24 11:00:00,2017-08-24 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,CENTRO                        ,PASEO DE LA CIUDAD DE PLASENCIA Madrid,-3.7187458,40.41488349999999
2017-08-24 15:00:00,2017-08-24 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,CALLE DE LA BATALLA DEL SALADO - CALLE DE PEDRO UNANUE Madrid,-3.69584,40.4036984
2017-08-24 16:00:00,2017-08-24 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           101 Madrid,-3.7040748,40.4475018
2017-08-27 14:00:00,2017-08-27 00:00:00,2017,Tarde,Festivo,Caida,Leve,Lluvia,TETUAN                        ,PASEO DE LA CASTELLANA NUM                                                                           117 Madrid,-3.6909308,40.4571339
2017-08-29 11:00:00,2017-08-29 00:00:00,2017,Mañana,Laborable,Imprudencia,Leve,Despejado,LATINA                        ,AVENIDA DE PORTUGAL NUM                                                                              67 Madrid,-3.728423,40.41467720000001
2017-08-31 13:00:00,2017-08-31 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,GLORIETA DE RUIZ JIMENEZ NUM                                                                         1 Madrid,-3.706304899999999,40.4293535
2017-08-31 13:00:00,2017-08-31 00:00:00,2017,Tarde,Laborable,Colision,Moderada,Despejado,MONCLOA-ARAVACA               ,CARRETERA DE CASTILLA KM.                                                                            1500 Madrid,-3.7693299,40.4582468
2017-09-01 17:00:00,2017-09-01 00:00:00,2017,Tarde,Laborable,Caida,Grave,Despejado,ARGANZUELA                    ,CALLE DE TOLEDO - PASEO DEL DOCTOR VALLEJO NAGERA Madrid,-3.7131205,40.4032861
2017-09-05 14:00:00,2017-09-05 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,CALLE DE TOLEDO NUM                                                                                  128 Madrid,-3.7125905,40.4053643
2017-09-05 21:00:00,2017-09-05 00:00:00,2017,Noche,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE SEGOVIA - RONDA DE SEGOVIA Madrid,-3.716856899999999,40.4139115
2017-09-07 10:00:00,2017-09-07 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE BARQUILLO NUM                                                                               21 Madrid,-3.6959436,40.422313
2017-09-07 21:00:00,2017-09-07 00:00:00,2017,Noche,Laborable,Imprudencia,Leve,Despejado,CENTRO                        ,CALLE DE TOLEDO NUM                                                                                  40 Madrid,-3.707775100000001,40.412544800000006
2017-09-08 14:00:00,2017-09-08 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE LOS REYES NUM                                                                               5 Madrid,-3.7087872,40.4242084
2017-09-09 20:00:00,2017-09-09 00:00:00,2017,Tarde,Vispera,Colision,Leve,Despejado,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  42 Madrid,-3.7051796,40.4205075
