,fecha,meteo,tipo_accidente,lesividad,distrito,direccion,horario,dia,festividad,lon,lat
163,2019-03-25 23:00:00,Despejado,Imprudencia,Moderada,CENTRO,CALLE HORTALEZA 18 Madrid,Noche,2019-03-25,Laborable,,
164,2019-03-25 23:00:00,Despejado,Imprudencia,Moderada,CENTRO,CALLE HORTALEZA 18 Madrid,Noche,2019-03-25,Laborable,,
165,2019-03-25 12:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO,CALLE PORTOMARIN 11 Madrid,Mañana,2019-03-25,Laborable,,
166,2019-03-26 19:00:00,Despejado,Otro,Leve,CHAMARTÍN,"CALLE JOAQUIN COSTA, FRENTE Nº 6 Madrid",Tarde,2019-03-26,Laborable,,
167,2019-03-26 19:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,CALLE MANCHA 4 Madrid,Tarde,2019-03-26,Laborable,,
168,2019-03-26 13:00:00,Despejado,Caida,Leve,SALAMANCA,PLAZA. CIBELES / CALLE ALCALA Madrid,Tarde,2019-03-26,Laborable,,
169,2019-03-27 22:00:00,Despejado,Caida,Moderada,CENTRO,PLAZA. EMPERADOR CARLOS V / CALLE SANTA ISABEL Madrid,Noche,2019-03-27,Laborable,,
170,2019-03-27 13:00:00,Despejado,Caida,Leve,MORATALAZ,CALLE ARROYO FONTARRON 483 Madrid,Tarde,2019-03-27,Laborable,,
171,2019-03-28 15:00:00,Despejado,Colision,Leve,CENTRO,AVDA. GRAN VIA DE SAN FRANCISCO 4 Madrid,Tarde,2019-03-28,Laborable,,
172,2019-03-28 11:00:00,Despejado,Caida,Leve,CHAMBERÍ,CALLE FERNANDEZ DE LOS RIOS 33 Madrid,Mañana,2019-03-28,Laborable,,
173,2019-03-29 21:00:00,Despejado,Colision,Leve,USERA,AVDA. RAFAELA YBARRA 73 Madrid,Noche,2019-03-29,Laborable,,
174,2019-03-29 18:00:00,Despejado,Colision,Moderada,MONCLOA-ARAVACA,AVDA. MIRAFLORES 48 Madrid,Tarde,2019-03-29,Laborable,,
175,2019-03-29 17:00:00,Despejado,Colision,Leve,TETUÁN,CALLE ORENSE 15 Madrid,Tarde,2019-03-29,Laborable,,
176,2019-03-30 20:00:00,Despejado,Colision,Grave,HORTALEZA,AVDA. SECUNDINO ZUAZO / CALLE CESAR CORT BOTI Madrid,Tarde,2019-03-30,Laborable,,
177,2019-03-30 14:00:00,Despejado,Colision,Leve,ARGANZUELA,CALLE JUAN DUQUE / CALLE MORENO NIETO Madrid,Tarde,2019-03-30,Laborable,,
178,2019-03-30 10:00:00,Despejado,Colision,Moderada,BARAJAS,GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD Madrid,Mañana,2019-03-30,Laborable,,
179,2019-03-30 09:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,AVDA. MIGUEL HERNANDEZ / CALLE LEON FELIPE Madrid,Mañana,2019-03-30,Laborable,,
180,2019-03-31 12:00:00,Lluvia,Caida,Leve,SALAMANCA,PASEO. CASTELLANA 16 Madrid,Mañana,2019-03-31,Festivo,,
181,2019-04-01 23:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. DELICIAS 32 Madrid,Noche,2019-04-01,Laborable,,
182,2019-04-01 18:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,JUNTO A HUERTA DE LA PARTIDA Madrid,Tarde,2019-04-01,Laborable,,
183,2019-04-01 16:00:00,Despejado,Caida,Moderada,ARGANZUELA,RONDA. TOLEDO 10 Madrid,Tarde,2019-04-01,Laborable,,
184,2019-04-01 15:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE ALCALA 91 Madrid,Tarde,2019-04-01,Laborable,,
185,2019-04-02 14:00:00,Niebla,Colision,Leve,FUENCARRAL-EL PARDO,"AUTOV. M-607, +01500S Madrid",Tarde,2019-04-02,Laborable,,
186,2019-04-02 14:00:00,Niebla,Colision,Leve,FUENCARRAL-EL PARDO,"AUTOV. M-607, +01500S Madrid",Tarde,2019-04-02,Laborable,,
187,2019-04-03 17:00:00,Despejado,Caida,Moderada,PUENTE DE VALLECAS,IDB. PARQUE LINEAL DEL MANZANARES Madrid,Tarde,2019-04-03,Laborable,,
188,2019-04-03 15:00:00,Despejado,Colision,Leve,MORATALAZ,AVDA. DOCTOR GARCIA TAPIA 157A Madrid,Tarde,2019-04-03,Laborable,,
189,2019-04-04 22:00:00,Despejado,Colision,Leve,CENTRO,CALLE GRAN VIA / METRO. PLAZA DE ESPAÑA Madrid,Noche,2019-04-04,Laborable,,
190,2019-04-05 10:00:00,Lluvia,Colision,Moderada,CIUDAD LINEAL,CALLE ARRIAGA / CALLE FERNANDO GABRIEL Madrid,Mañana,2019-04-05,Laborable,,
191,2019-04-06 21:00:00,Lluvia,Colision,Moderada,ARGANZUELA,CALLE MIGUEL ARREDONDO / CALLE ALONSO CARBONELL Madrid,Noche,2019-04-06,Laborable,,
192,2019-04-06 20:00:00,Lluvia,Caida,Moderada,CENTRO,CALLE VICTORIA 4 Madrid,Tarde,2019-04-06,Laborable,,
193,2019-04-07 10:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE HORTALEZA 17 Madrid,Mañana,2019-04-07,Festivo,,
194,2019-04-08 15:00:00,Despejado,Colision,Leve,CARABANCHEL,CALLE DOBLA / AVDA. POBLADOS Madrid,Tarde,2019-04-08,Laborable,,
195,2019-04-08 12:00:00,Niebla,Imprudencia,Leve,USERA,AVDA. MANZANARES 200 Madrid,Mañana,2019-04-08,Laborable,,
196,2019-04-08 12:00:00,Niebla,Imprudencia,Leve,USERA,AVDA. MANZANARES 200 Madrid,Mañana,2019-04-08,Laborable,,
197,2019-04-08 11:00:00,Lluvia,Colision,Leve,USERA,CALLE DOLORES BARRANCO / CALLE JUSTA GARCIA Madrid,Mañana,2019-04-08,Laborable,,
198,2019-04-08 09:00:00,Lluvia,Colision,Leve,MONCLOA-ARAVACA,CALLE EXPLANADA / CALLE PEDRO JUSTO DORADO DELLMANS Madrid,Mañana,2019-04-08,Laborable,,
199,2019-04-09 13:00:00,Niebla,Otro,Leve,CENTRO,PASEO. RECOLETOS / CALLE GENOVA Madrid,Tarde,2019-04-09,Laborable,,
200,2019-04-10 17:00:00,Despejado,Caida,Moderada,CENTRO,CALLE ALCALA 42 Madrid,Tarde,2019-04-10,Laborable,,
201,2019-04-10 09:00:00,Despejado,Imprudencia,Leve,RETIRO,PASEO. FERNAN NUÑEZ 1 Madrid,Mañana,2019-04-10,Laborable,,
202,2019-04-10 09:00:00,Despejado,Imprudencia,Leve,RETIRO,PASEO. FERNAN NUÑEZ 1 Madrid,Mañana,2019-04-10,Laborable,,
203,2019-04-10 08:00:00,Despejado,Colision,Leve,SAN BLAS-CANILLEJAS,AVENIDA CANILLEJAS A VICÁLVARO CON GLORIETA M-40 Madrid,Mañana,2019-04-10,Laborable,,
204,2019-04-11 16:00:00,Despejado,Caida,Leve,CHAMBERÍ,CALLE LUCHANA 34 Madrid,Tarde,2019-04-11,Laborable,,
205,2019-04-11 09:00:00,Despejado,Colision,Moderada,TETUÁN,CALLE SAN GERMAN / CALLE POETA JOAN MARAGALL Madrid,Mañana,2019-04-11,Laborable,,
206,2019-04-12 18:00:00,Despejado,Caida,Leve,LATINA,PASEO. EXTREMADURA 153 Madrid,Tarde,2019-04-12,Laborable,,
207,2019-04-12 14:00:00,Despejado,Caida,Moderada,CENTRO,CALLE BARCO 32 Madrid,Tarde,2019-04-12,Laborable,,
208,2019-04-12 14:00:00,Despejado,Caida,Leve,CENTRO,CALLE BARCO 32 Madrid,Tarde,2019-04-12,Laborable,,
209,2019-04-12 12:00:00,Despejado,Colision,Leve,TETUÁN,CALLE POETA JOAN MARAGALL / CALLE SOR ANGELA DE LA CRUZ Madrid,Mañana,2019-04-12,Laborable,,
210,2019-04-14 17:00:00,Despejado,Colision,Leve,CENTRO,CALLE MESON DE PAREDES / RONDA. VALENCIA Madrid,Tarde,2019-04-14,Festivo,,
211,2019-04-16 19:00:00,Despejado,Caida,Moderada,RETIRO,CALLE CLAUDIO MOYANO / PASEO. PRADO Madrid,Tarde,2019-04-16,Laborable,,
212,2019-04-16 08:00:00,Despejado,Caida,Leve,CENTRO,CALLE SANTA ISABEL 50 Madrid,Mañana,2019-04-16,Laborable,,
213,2019-04-17 19:00:00,Despejado,Colision,Leve,USERA,CALLE DOCTOR TOLOSA LATOUR 21 Madrid,Tarde,2019-04-17,Laborable,,
214,2019-04-20 21:00:00,Lluvia,Caida,Moderada,VILLAVERDE,CALLE GILENA 14 Madrid,Noche,2019-04-20,Laborable,,
215,2019-04-20 21:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA 76 Madrid,Noche,2019-04-20,Laborable,,
216,2019-04-21 17:00:00,Niebla,Imprudencia,Moderada,BARAJAS,PQUE. JUAN CARLOS I 1 Madrid,Tarde,2019-04-21,Festivo,,
217,2019-04-22 19:00:00,Despejado,Caida,Leve,HORTALEZA,AVDA. LAS FUERZAS ARMADAS 118 Madrid,Tarde,2019-04-22,Laborable,,
218,2019-04-23 17:00:00,Despejado,Caida,Leve,CENTRO,CUSTA. SANTO DOMINGO / CALLE FOMENTO Madrid,Tarde,2019-04-23,Laborable,,
219,2019-04-24 16:00:00,Despejado,Otro,Leve,MORATALAZ,CALLE ARROYO BELINCOSO 24 Madrid,Tarde,2019-04-24,Laborable,,
220,2019-04-24 10:00:00,Lluvia,Colision,Moderada,MONCLOA-ARAVACA,CALLE GOBELAS / CALLE GUECHO Madrid,Mañana,2019-04-24,Laborable,,
221,2019-04-27 20:00:00,Despejado,Colision,Leve,CENTRO,MADRID Madrid,Tarde,2019-04-27,Laborable,,
222,2019-04-27 14:00:00,Despejado,Colision,Leve,VILLAVERDE,AVDA. RAFAELA YBARRA 137 Madrid,Tarde,2019-04-27,Laborable,,
223,2019-04-27 13:00:00,Despejado,Colision,Leve,VICÁLVARO,AVDA. COMUNIDADES / AVDA. DEMOCRACIA Madrid,Tarde,2019-04-27,Laborable,,
224,2019-04-27 11:00:00,Despejado,Colision,Moderada,SAN BLAS-CANILLEJAS,CALLE JULIA GARCIA BOUTAN / CALLE SOFIA Madrid,Mañana,2019-04-27,Laborable,,
225,2019-04-28 17:00:00,Despejado,Colision,Moderada,FUENCARRAL-EL PARDO,"CTRA. M-616, +00600S Madrid",Tarde,2019-04-28,Festivo,,
226,2019-04-29 21:00:00,Despejado,Caida,Leve,CHAMBERÍ,PLAZA. ALONSO MARTINEZ 7 Madrid,Noche,2019-04-29,Laborable,,
227,2019-04-29 07:00:00,Despejado,Imprudencia,Leve,CIUDAD LINEAL,CALLE ALCALA / CALLE LOS URQUIZA Madrid,Mañana,2019-04-29,Laborable,,
228,2019-04-29 07:00:00,Despejado,Imprudencia,Moderada,CIUDAD LINEAL,CALLE ALCALA / CALLE LOS URQUIZA Madrid,Mañana,2019-04-29,Laborable,,
229,2019-05-02 10:00:00,Despejado,Imprudencia,Leve,VICÁLVARO,BULEV. JOSE PRAT / CALLE HACIENDA DE PAVONES Madrid,Mañana,2019-05-02,Festivo,,
230,2019-05-02 10:00:00,Despejado,Imprudencia,Moderada,VICÁLVARO,BULEV. JOSE PRAT / CALLE HACIENDA DE PAVONES Madrid,Mañana,2019-05-02,Festivo,,
231,2019-05-03 22:00:00,Despejado,Caida,Moderada,CENTRO,CALLE SANTA CATALINA / CRA. SAN JERONIMO Madrid,Noche,2019-05-03,Laborable,,
232,2019-05-04 21:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE CEA BERMUDEZ / CALLE BRAVO MURILLO Madrid,Noche,2019-05-04,Laborable,,
233,2019-05-05 21:00:00,Despejado,Caida,Moderada,ARGANZUELA,PASEO. ESPERANZA 15 Madrid,Noche,2019-05-05,Festivo,,
234,2019-05-05 15:00:00,Despejado,Imprudencia,Leve,LATINA,CALLE SESEÑA 46A Madrid,Tarde,2019-05-05,Festivo,,
235,2019-05-05 15:00:00,Despejado,Imprudencia,Leve,LATINA,CALLE SESEÑA 46A Madrid,Tarde,2019-05-05,Festivo,,
236,2019-05-06 19:00:00,Despejado,Colision,Leve,RETIRO,AVDA. MENENDEZ PELAYO 65 Madrid,Tarde,2019-05-06,Laborable,,
237,2019-05-06 08:00:00,Despejado,Colision,Moderada,CIUDAD LINEAL,CALLE ALCALA 346 Madrid,Mañana,2019-05-06,Laborable,,
238,2019-05-06 05:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE ALCALA / CALLE VELAZQUEZ Madrid,Noche,2019-05-06,Laborable,,
239,2019-05-07 15:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE ALCALA 142 Madrid,Tarde,2019-05-07,Laborable,,
240,2019-05-07 14:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA / CALLE MANUEL GONZALEZ LONGORIA Madrid,Tarde,2019-05-07,Laborable,,
241,2019-05-07 12:00:00,Despejado,Colision,Leve,RETIRO,CALLE ALCALA / PALAC. CIBELES Madrid,Mañana,2019-05-07,Laborable,,
242,2019-05-10 20:00:00,Despejado,Colision,Leve,TETUÁN,CALLE HERNANI 35 Madrid,Tarde,2019-05-10,Laborable,,
243,2019-05-10 17:00:00,Despejado,Colision,Moderada,SAN BLAS-CANILLEJAS,CALLE JUAN IGNACIO LUCA DE TENA 15 Madrid,Tarde,2019-05-10,Laborable,,
244,2019-05-10 16:00:00,Despejado,Colision,Leve,CARABANCHEL,AVDA. POBLADOS 74 Madrid,Tarde,2019-05-10,Laborable,,
245,2019-05-10 16:00:00,Despejado,Caida,Moderada,TETUÁN,AVDA. ASTURIAS 56 Madrid,Tarde,2019-05-10,Laborable,,
246,2019-05-10 12:00:00,Despejado,Colision,Leve,CARABANCHEL,MADRID RIO Madrid,Mañana,2019-05-10,Laborable,,
247,2019-05-10 12:00:00,Despejado,Colision,Leve,CARABANCHEL,MADRID RIO Madrid,Mañana,2019-05-10,Laborable,,
248,2019-05-10 12:00:00,Despejado,Colision,Leve,CARABANCHEL,MADRID RIO Madrid,Mañana,2019-05-10,Laborable,,
249,2019-05-10 10:00:00,Despejado,Colision,Leve,MORATALAZ,CALLE ARROYO FONTARRON 393 Madrid,Mañana,2019-05-10,Laborable,,
250,2019-05-10 01:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE ALCALA 44 Madrid,Noche,2019-05-10,Laborable,,
251,2019-05-11 20:00:00,Despejado,Caida,Moderada,FUENCARRAL-EL PARDO,CALLE GABRIELA MISTRAL 20 Madrid,Tarde,2019-05-11,Laborable,,
252,2019-05-11 20:00:00,Despejado,Imprudencia,Moderada,MONCLOA-ARAVACA,PASEO. PLATANOS / PASEO. PUERTA DEL ANGEL Madrid,Tarde,2019-05-11,Laborable,,
253,2019-05-11 11:00:00,Despejado,Colision,Moderada,VILLA DE VALLECAS,AVDA. CERRO MILANO 1 Madrid,Mañana,2019-05-11,Laborable,,
254,2019-05-11 11:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS,AVDA. CERRO MILANO 1 Madrid,Mañana,2019-05-11,Laborable,,
255,2019-05-12 20:00:00,Despejado,Colision,Leve,TETUÁN,CALLE MARQUES DE VIANA 38 Madrid,Tarde,2019-05-12,Festivo,,
256,2019-05-12 20:00:00,Despejado,Colision,Leve,TETUÁN,CALLE MARQUES DE VIANA 38 Madrid,Tarde,2019-05-12,Festivo,,
257,2019-05-13 23:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE GOYA / CALLE ALCALA Madrid,Noche,2019-05-13,Laborable,,
258,2019-05-13 15:00:00,Despejado,Colision,Moderada,MORATALAZ,CALLE HACIENDA DE PAVONES / CALLE LUIS DE HOYOS SAINZ Madrid,Tarde,2019-05-13,Laborable,,
259,2019-05-13 13:00:00,Despejado,Colision,Leve,SALAMANCA,PASEO. CASTELLANA / CALLE MARIA DE MOLINA Madrid,Tarde,2019-05-13,Laborable,,
260,2019-05-14 18:00:00,Despejado,Colision,Leve,CIUDAD LINEAL,AVDA. BADAJOZ / CALLE MADRE ANTONIA PARIS Madrid,Tarde,2019-05-14,Laborable,,
261,2019-05-14 14:00:00,Despejado,Caida,Leve,CENTRO,CALLE ISABEL LA CATOLICA 5 Madrid,Tarde,2019-05-14,Laborable,,
262,2019-05-15 14:00:00,Despejado,Colision,Leve,CIUDAD LINEAL,CALLE ALCALA / CALLE RAQUEL MELLER Madrid,Tarde,2019-05-15,Festivo,,
263,2019-05-15 14:00:00,Despejado,Colision,Leve,ARGANZUELA,CALLE PUERTO SERRANO / CALLE PUERTO DE LA CRUZ VERDE Madrid,Tarde,2019-05-15,Festivo,,
264,2019-05-16 23:00:00,Despejado,Colision,Moderada,PUENTE DE VALLECAS,AVDA. SAN DIEGO / CALLE MONTES UNIVERSALES Madrid,Noche,2019-05-16,Laborable,,
265,2019-05-16 22:00:00,Despejado,Caida,Leve,ARGANZUELA,CALLE SEBASTIAN HERRERA 15 Madrid,Noche,2019-05-16,Laborable,,
266,2019-05-16 20:00:00,Despejado,Caida,Leve,CENTRO,CALLE BARCELO 6 Madrid,Tarde,2019-05-16,Laborable,,
267,2019-05-16 16:00:00,Despejado,Caida,Leve,CENTRO,PASEO. PRADO 4 Madrid,Tarde,2019-05-16,Laborable,,
268,2019-05-16 08:00:00,Despejado,Colision,Moderada,HORTALEZA,CTRA. ESTACION DE HORTALEZA / AUTOV. M-11 Madrid,Mañana,2019-05-16,Laborable,,
269,2019-05-16 01:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. ACACIAS 25A Madrid,Noche,2019-05-16,Laborable,,
270,2019-05-17 23:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE JOSE ABASCAL 5 Madrid,Noche,2019-05-17,Laborable,,
271,2019-05-18 18:00:00,Despejado,Caida,Moderada,BARAJAS,PQUE. JUAN CARLOS I 1 Madrid,Tarde,2019-05-18,Laborable,,
272,2019-05-18 18:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,PASEO. PINTOR ROSALES / PASEO. MORET Madrid,Tarde,2019-05-18,Laborable,,
273,2019-05-18 18:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,PASEO. PINTOR ROSALES / PASEO. MORET Madrid,Tarde,2019-05-18,Laborable,,
274,2019-05-18 18:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,PASEO. PINTOR ROSALES / PASEO. MORET Madrid,Tarde,2019-05-18,Laborable,,
275,2019-05-19 21:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE MAYOR 1 Madrid,Noche,2019-05-19,Festivo,,
276,2019-05-19 21:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE MAYOR 1 Madrid,Noche,2019-05-19,Festivo,,
277,2019-05-19 18:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CTRA. CIUDAD UNIVERSITARIA / PASEO. VENTA Madrid,Tarde,2019-05-19,Festivo,,
278,2019-05-19 11:00:00,Despejado,Colision,Leve,BARAJAS,AVDA. LOGROÑO / AUTOV. M-40 Madrid,Mañana,2019-05-19,Festivo,,
279,2019-05-19 04:00:00,Despejado,Caida,Leve,TETUÁN,CALLE BRAVO MURILLO 164 Madrid,Noche,2019-05-19,Festivo,,
280,2019-05-20 14:00:00,Despejado,Imprudencia,Leve,VILLAVERDE,CALLE PALOMARES / CALLE JUAN PEÑALVER Madrid,Tarde,2019-05-20,Laborable,,
281,2019-05-20 14:00:00,Despejado,Imprudencia,Leve,VILLAVERDE,CALLE PALOMARES / CALLE JUAN PEÑALVER Madrid,Tarde,2019-05-20,Laborable,,
282,2019-05-20 09:00:00,Despejado,Caida,Leve,TETUÁN,CALLE ORENSE 27 Madrid,Mañana,2019-05-20,Laborable,,
283,2019-05-21 21:00:00,Despejado,Caida,Moderada,CENTRO,CALLE RIBERA DE CURTIDORES / CALLE CARNERO Madrid,Noche,2019-05-21,Laborable,,
284,2019-05-21 21:00:00,Despejado,Caida,Moderada,CENTRO,CALLE RIBERA DE CURTIDORES / CALLE CARNERO Madrid,Noche,2019-05-21,Laborable,,
285,2019-05-21 20:00:00,Despejado,Caida,Moderada,FUENCARRAL-EL PARDO,CALLE ISLA DE YESO 11 Madrid,Tarde,2019-05-21,Laborable,,
286,2019-05-21 19:00:00,Despejado,Caida,Leve,RETIRO,PASEO. FERNAN NUÑEZ 2 Madrid,Tarde,2019-05-21,Laborable,,
287,2019-05-21 19:00:00,Despejado,Colision,Leve,CIUDAD LINEAL,CALLE MALMOE 3 Madrid,Tarde,2019-05-21,Laborable,,
288,2019-05-21 02:00:00,Despejado,Caida,Moderada,PUENTE DE VALLECAS,CALLE BUSTOS / CALLE SIERRA DE LOS FILABRES Madrid,Noche,2019-05-21,Laborable,,
289,2019-05-22 21:00:00,Despejado,Caida,Moderada,ARGANZUELA,PQUE. ENRIQUE TIERNO GALVAN Madrid,Noche,2019-05-22,Laborable,,
290,2019-05-22 17:00:00,Despejado,Colision,Leve,CENTRO,CALLE MESON DE PAREDES / CALLE TRIBULETE Madrid,Tarde,2019-05-22,Laborable,,
291,2019-05-22 11:00:00,Despejado,Caida,Moderada,CARABANCHEL,PASEO. MARCELINO CAMACHO / CALLE ANTOLINA MERINO Madrid,Mañana,2019-05-22,Laborable,,
292,2019-05-22 07:00:00,Despejado,Colision,Grave,RETIRO,CALLE O'DONNELL 50 Madrid,Mañana,2019-05-22,Laborable,,
293,2019-05-23 21:00:00,Despejado,Caida,Moderada,CIUDAD LINEAL,CALLE VAZQUEZ DE MELLA 49 Madrid,Noche,2019-05-23,Laborable,,
294,2019-05-23 19:00:00,Despejado,Colision,Moderada,FUENCARRAL-EL PARDO,"CTRA. M-616, +00500S Madrid",Tarde,2019-05-23,Laborable,,
295,2019-05-23 19:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,"CTRA. M-616, +00500S Madrid",Tarde,2019-05-23,Laborable,,
296,2019-05-23 09:00:00,Despejado,Caida,Leve,CENTRO,CUESTA SANTO DOMINGO. 5 Madrid,Mañana,2019-05-23,Laborable,,
297,2019-05-24 14:00:00,Despejado,Colision,Leve,TETUÁN,PLAZA. CASTILLA / PASEO. CASTELLANA Madrid,Tarde,2019-05-24,Laborable,,
298,2019-05-25 16:00:00,Despejado,Caida,Leve,SAN BLAS-CANILLEJAS,CALLE LIVERPOOL / CALLE MARIA SEVILLA DIAGO Madrid,Tarde,2019-05-25,Laborable,,
299,2019-05-25 08:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. ACACIAS 1 Madrid,Mañana,2019-05-25,Laborable,,
300,2019-05-25 08:00:00,Despejado,Caida,Grave,CENTRO,CALLE MESON DE PAREDES 75 Madrid,Mañana,2019-05-25,Laborable,,
301,2019-05-26 09:00:00,Despejado,Colision,Moderada,CENTRO,CALLE TOLEDO / CALLE CONCEPCION JERONIMA Madrid,Mañana,2019-05-26,Festivo,,
302,2019-05-26 02:00:00,Despejado,Colision,Leve,TETUÁN,PLAZA. MANOLETE 7 Madrid,Noche,2019-05-26,Festivo,,
303,2019-05-27 17:00:00,Despejado,Imprudencia,Leve,HORTALEZA,AVDA. VIRGEN DEL CARMEN 1 Madrid,Tarde,2019-05-27,Laborable,,
304,2019-05-27 17:00:00,Despejado,Imprudencia,Leve,HORTALEZA,AVDA. VIRGEN DEL CARMEN 1 Madrid,Tarde,2019-05-27,Laborable,,
305,2019-05-27 17:00:00,Despejado,Imprudencia,Leve,HORTALEZA,AVDA. VIRGEN DEL CARMEN 1 Madrid,Tarde,2019-05-27,Laborable,,
306,2019-05-28 21:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,AVDA. MONTE IGUELDO 98 Madrid,Noche,2019-05-28,Laborable,,
307,2019-05-28 19:00:00,Despejado,Otro,Leve,VILLAVERDE,AVDA. LOS ROSALES / CTRA. M-301 Madrid,Tarde,2019-05-28,Laborable,,
308,2019-05-28 17:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE CONDE DE PEÑALVER 38 Madrid,Tarde,2019-05-28,Laborable,,
309,2019-05-28 12:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE BAILEN 2 Madrid,Mañana,2019-05-28,Laborable,,
310,2019-05-28 12:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE BAILEN 2 Madrid,Mañana,2019-05-28,Laborable,,
311,2019-05-28 10:00:00,Despejado,Colision,Leve,LATINA,GTA. PUENTE DE SEGOVIA / PNTE. SEGOVIA Madrid,Mañana,2019-05-28,Laborable,,
312,2019-05-28 10:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA 123 Madrid,Mañana,2019-05-28,Laborable,,
313,2019-05-29 19:00:00,Despejado,Caida,Moderada,CENTRO,CALLE ATOCHA / CALLE SANTO TOMAS Madrid,Tarde,2019-05-29,Laborable,,
314,2019-05-29 18:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE PRINCIPE DE VERGARA 29 Madrid,Tarde,2019-05-29,Laborable,,
315,2019-05-29 10:00:00,Despejado,Colision,Grave,ARGANZUELA,PASEO. ACACIAS 63 Madrid,Mañana,2019-05-29,Laborable,,
316,2019-05-29 00:00:00,Despejado,Caida,Leve,SALAMANCA,CALLE AYALA / CALLE VELAZQUEZ Madrid,Noche,2019-05-29,Laborable,,
317,2019-05-31 18:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CALLE SANTA POLA 6 Madrid,Tarde,2019-05-31,Laborable,,
318,2019-05-31 17:00:00,Despejado,Imprudencia,Moderada,CHAMARTÍN,CALLE PEDRO DE VALDIVIA 12 Madrid,Tarde,2019-05-31,Laborable,,
319,2019-05-31 17:00:00,Despejado,Imprudencia,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA 101 Madrid,Tarde,2019-05-31,Laborable,,
320,2019-05-31 17:00:00,Despejado,Imprudencia,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA 101 Madrid,Tarde,2019-05-31,Laborable,,
321,2019-06-01 23:00:00,Despejado,Caida,Leve,TETUÁN,AVDA. ASTURIAS 54 Madrid,Noche,2019-06-01,Laborable,,
322,2019-06-01 14:00:00,Despejado,Colision,Moderada,MORATALAZ,CALLE FUENTE CARRANTONA / CALLE BENJAMIN PALENCIA Madrid,Tarde,2019-06-01,Laborable,,
323,2019-06-01 13:00:00,Despejado,Caida,Leve,LATINA,"PQUE. MADRID RIO, +00240E Madrid",Tarde,2019-06-01,Laborable,,
324,2019-06-01 13:00:00,Despejado,Imprudencia,Leve,VILLAVERDE,SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA Madrid,Tarde,2019-06-01,Laborable,,
325,2019-06-01 13:00:00,Despejado,Imprudencia,Leve,VILLAVERDE,SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA Madrid,Tarde,2019-06-01,Laborable,,
326,2019-06-01 08:00:00,Nieve,Colision,Leve,CIUDAD LINEAL,CALLE JOSE MARIA PEREDA / CALLE SOR MARIA DE AGREDA Madrid,Mañana,2019-06-01,Laborable,,
327,2019-06-01 03:00:00,Despejado,Colision,Leve,TETUÁN,AVDA. ASTURIAS / CALLE VIA LIMITE Madrid,Noche,2019-06-01,Laborable,,
328,2019-06-02 23:00:00,Despejado,Otro,Leve,PUENTE DE VALLECAS,CALLE PICO DE LA MALICIOSA 10 Madrid,Noche,2019-06-02,Festivo,,
329,2019-06-02 23:00:00,Despejado,Otro,Leve,PUENTE DE VALLECAS,CALLE PICO DE LA MALICIOSA 10 Madrid,Noche,2019-06-02,Festivo,,
330,2019-06-02 19:00:00,Despejado,Colision,Leve,CARABANCHEL,CALLE VIA 50 Madrid,Tarde,2019-06-02,Festivo,,
