fecha,meteo,tipo_accidente,lesividad,distrito,direccion,horario,dia,festividad,lon,lat
2017-08-21 10:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE SEGOVIA - CUESTA DE LA VEGA Madrid,Mañana,2017-08-21,Laborable,-3.716856899999999,40.4139115
2017-08-21 19:00:00,Despejado,Imprudencia,Leve,VILLA DE VALLECAS             ,CALLE  REAL DE ARGANDA - CALLE DE POZA DE LA SAL Madrid,Tarde,2017-08-21,Laborable,-3.6068016,40.3781829
2017-08-22 08:00:00,Despejado,Caida,Leve,VILLAVERDE                    ,CALLE DE LA LAGUNA DEL MARQUESADO - CALLE DE LA RESINA Madrid,Mañana,2017-08-22,Laborable,-3.710697199999999,40.3357318
2017-08-22 08:00:00,Despejado,Caida,Leve,VILLAVERDE                    ,CALLE DE LA LAGUNA DEL MARQUESADO - CALLE DE LA RESINA Madrid,Mañana,2017-08-22,Laborable,-3.710697199999999,40.3357318
2017-08-22 08:00:00,Despejado,Caida,Leve,VILLAVERDE                    ,CALLE DE LA LAGUNA DEL MARQUESADO - CALLE DE LA RESINA Madrid,Mañana,2017-08-22,Laborable,-3.710697199999999,40.3357318
2017-08-22 18:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,CARRETERA DE COLMENAR VIEJO KM.                                                                      19000 Madrid,Tarde,2017-08-22,Laborable,-3.6917822,40.5278709
2017-08-23 21:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE JUAN BRAVO NUM                                                                              44 Madrid,Noche,2017-08-23,Laborable,-3.6772435,40.4323534
2017-08-24 11:00:00,Despejado,Caida,Leve,CENTRO                        ,PASEO DE LA CIUDAD DE PLASENCIA Madrid,Mañana,2017-08-24,Laborable,-3.7187458,40.41488349999999
2017-08-24 15:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE LA BATALLA DEL SALADO - CALLE DE PEDRO UNANUE Madrid,Tarde,2017-08-24,Laborable,-3.69584,40.4036984
2017-08-24 16:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           101 Madrid,Tarde,2017-08-24,Laborable,-3.7040748,40.4475018
2017-08-26 10:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,RONDA DE SEGOVIA NUM                                                                                 2 Madrid,Mañana,2017-08-26,Laborable,-3.7177115,40.4098548
2017-08-27 14:00:00,Lluvia,Caida,Leve,TETUAN                        ,PASEO DE LA CASTELLANA NUM                                                                           117 Madrid,Tarde,2017-08-27,Festivo,-3.6909308,40.4571339
2017-08-28 10:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS             ,AUTOVIA  M-45 - AVENIDA DEL ENSANCHE DE VALLECAS Madrid,Mañana,2017-08-28,Laborable,-3.7304271,40.3334594
2017-08-29 11:00:00,Despejado,Imprudencia,Leve,LATINA                        ,AVENIDA DE PORTUGAL NUM                                                                              67 Madrid,Mañana,2017-08-29,Laborable,-3.728423,40.4146772
2017-08-30 20:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS             ,CALLE  REAL DE ARGANDA NUM                                                                           78 Madrid,Tarde,2017-08-30,Laborable,-3.6040636,40.3760954
2017-08-31 13:00:00,Despejado,Colision,Leve,CENTRO                        ,GLORIETA DE RUIZ JIMENEZ NUM                                                                         1 Madrid,Tarde,2017-08-31,Laborable,-3.706304899999999,40.4293535
2017-08-31 13:00:00,Despejado,Colision,Moderada,MONCLOA-ARAVACA               ,CARRETERA DE CASTILLA KM.                                                                            1500 Madrid,Tarde,2017-08-31,Laborable,-3.7693299,40.4582468
2017-08-31 13:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CARRETERA DE CASTILLA KM.                                                                            1500 Madrid,Tarde,2017-08-31,Laborable,-3.7693299,40.4582468
2017-09-01 17:00:00,Despejado,Caida,Grave,ARGANZUELA                    ,CALLE DE TOLEDO - PASEO DEL DOCTOR VALLEJO NAGERA Madrid,Tarde,2017-09-01,Laborable,-3.7131205,40.4032861
2017-09-01 17:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE LA ALFALFA - CALLE DEL CAPITAN BLANCO ARGIBAY Madrid,Tarde,2017-09-01,Laborable,-3.7030542,40.46667730000001
2017-09-02 20:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,CALLE DE LA HIEDRA NUM                                                                               26 Madrid,Tarde,2017-09-02,Laborable,-3.6791751,40.4718048
2017-09-02 20:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,CALLE DE LA CAMPIÑA NUM                                                                              48 Madrid,Tarde,2017-09-02,Laborable,-3.66868,40.37753
2017-09-03 12:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,PLAZA DEL NORTE - RONDA DE LA COMUNICACION Madrid,Mañana,2017-09-03,Festivo,-3.6643626,40.51364359999999
2017-09-04 10:00:00,Despejado,Colision,Leve,BARAJAS                       ,CALLE DE LA CORBETA - CALLE DE LA RIOJA Madrid,Mañana,2017-09-04,Laborable,-3.5883025,40.4574278
2017-09-04 10:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,PASEO DEL EMBARCADERO NUM                                                                            1 Madrid,Mañana,2017-09-04,Laborable,-3.7254401,40.4184983
2017-09-04 22:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,CALLE DEL RIO PARANA - CALLE DEL RIO URUGUAY Madrid,Noche,2017-09-04,Laborable,-3.651984,40.3850338
2017-09-04 22:00:00,Despejado,Colision,Leve,VILLAVERDE                    ,CALLE DE JUAN JOSE MARTINEZ SECO NUM                                                                 5 Madrid,Noche,2017-09-04,Laborable,-3.6903639,40.351757
2017-09-05 12:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE ESTEBANEZ CALDERON - PASEO DE LA CASTELLANA Madrid,Mañana,2017-09-05,Laborable,-3.6899898,40.4634658
2017-09-05 14:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE TOLEDO NUM                                                                                  128 Madrid,Tarde,2017-09-05,Laborable,-3.7125905,40.4053643
2017-09-05 14:00:00,Despejado,Caida,Leve,HORTALEZA                     ,AVENIDA DE NICETO ALCALA ZAMORA - CALLE DE ALBERTO PALACIOS Madrid,Tarde,2017-09-05,Laborable,-3.6456081,40.4893173
2017-09-05 18:00:00,Despejado,Colision,Leve,LATINA                        ,CALLE DE LOS YEBENES NUM                                                                             108 Madrid,Tarde,2017-09-05,Laborable,-3.7520592,40.3917214
2017-09-05 21:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE SEGOVIA - RONDA DE SEGOVIA Madrid,Noche,2017-09-05,Laborable,-3.716856899999999,40.4139115
2017-09-05 23:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE BAILEN - GRAN VIA DE SAN FRANCISCO Madrid,Noche,2017-09-05,Laborable,-3.7124934,40.4081682
2017-09-07 08:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE CEA BERMUDEZ - CALLE DE VALLEHERMOSO Madrid,Mañana,2017-09-07,Laborable,-3.7082841,40.4388177
2017-09-07 10:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE BARQUILLO NUM                                                                               21 Madrid,Mañana,2017-09-07,Laborable,-3.6959436,40.422313
2017-09-07 21:00:00,Despejado,Imprudencia,Leve,CENTRO                        ,CALLE DE TOLEDO NUM                                                                                  40 Madrid,Noche,2017-09-07,Laborable,-3.7077751,40.41254480000001
2017-09-08 14:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE LOS REYES NUM                                                                               5 Madrid,Tarde,2017-09-08,Laborable,-3.7087872,40.4242084
2017-09-09 20:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  42 Madrid,Tarde,2017-09-09,Laborable,-3.7051796,40.4205075
2017-09-09 20:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE LA RIBERA DE CURTIDORES NUM                                                                 18 Madrid,Tarde,2017-09-09,Laborable,-3.707466,40.407458
2017-09-10 21:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,CALLE DE SANTA CATALINA - RONDA  SUR Madrid,Noche,2017-09-10,Festivo,-3.6799764,40.3759342
2017-09-11 21:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE FUENCARRAL NUM                                                                              107 Madrid,Noche,2017-09-11,Laborable,-3.7024417,40.4288105
2017-09-12 15:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,CALLE DEL PRINCIPE DE VERGARA NUM                                                                    132 Madrid,Tarde,2017-09-12,Laborable,-3.6778181,40.4432851
2017-09-12 19:00:00,Despejado,Colision,Leve,RETIRO                        ,CALLE DEL DOCTOR ESQUERDO - PLAZA DEL CONDE DE CASAL Madrid,Tarde,2017-09-12,Laborable,-3.6700977,40.4068699
2017-09-12 20:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,CALLE DE ANTONIO MACHADO - CALLE DE FRANCOS RODRIGUEZ Madrid,Tarde,2017-09-12,Laborable,-3.7190628,40.4595378
2017-09-13 19:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,CARRETERA DE COLMENAR NUM                                                                            12 Madrid,Tarde,2017-09-13,Laborable,-3.7821445,40.5327433
2017-09-13 20:00:00,Despejado,Caida,Grave,CENTRO                        ,CALLE DE SEGOVIA NUM                                                                                 21 Madrid,Tarde,2017-09-13,Laborable,-3.7131411,40.4138002
2017-09-15 02:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DEL CONDE DE ROMANONES NUM                                                                     10 Madrid,Noche,2017-09-15,Laborable,-3.7050463,40.4131134
2017-09-15 22:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CALLE DEL MARQUES DE URQUIJO NUM                                                                     10 Madrid,Noche,2017-09-15,Laborable,-3.7173229,40.430458
2017-09-16 12:00:00,Despejado,Caida,Leve,PUENTE DE VALLECAS            ,CARRETERA DE VILLAVERDE A VALLECAS KM.                                                               4800 Madrid,Mañana,2017-09-16,Laborable,-3.6542068,40.3661732
2017-09-16 14:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE SAN BERNARDO NUM                                                                            87 Madrid,Tarde,2017-09-16,Laborable,-3.7062896,40.4285814
2017-09-17 02:00:00,Despejado,Caida,Leve,CENTRO                        ,GRAN VIA DE SAN FRANCISCO NUM                                                                        1 Madrid,Noche,2017-09-17,Festivo,-3.7121513,40.4071413
2017-09-17 04:00:00,Despejado,Caida,Leve,CHAMBERI                      ,AVENIDA DE LA REINA VICTORIA - AVENIDA DE PABLO IGLESIAS Madrid,Noche,2017-09-17,Festivo,-3.7082381,40.4471566
2017-09-17 11:00:00,Despejado,Colision,Leve,HORTALEZA                     ,AUTOVIA  M-40 - AVENIDA DE LOGROÑO Madrid,Mañana,2017-09-17,Festivo,-3.6970276,40.36453909999999
2017-09-17 11:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CUESTA DE SAN VICENTE NUM                                                                            16 Madrid,Mañana,2017-09-17,Festivo,-3.7148338,40.4210119
2017-09-17 12:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE ALCALA - CALLE DEL MARQUES DE CASA RIERA Madrid,Mañana,2017-09-17,Festivo,-3.696432799999999,40.4186962
2017-09-17 12:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE SANTA ENGRACIA - CALLE DE VIRIATO Madrid,Mañana,2017-09-17,Festivo,-3.6991079,40.4357763
2017-09-18 10:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,PASEO DE LA CASTELLANA NUM                                                                           112 Madrid,Mañana,2017-09-18,Laborable,-3.6905435,40.4467312
2017-09-18 16:00:00,Despejado,Colision,Leve,SAN BLAS                      ,AVENIDA DE LA INSTITUCIÓN LIBRE DE ENSEÑANZA NUM                                                     15 Madrid,Tarde,2017-09-18,Laborable,-3.6368595,40.4367555
2017-09-18 16:00:00,Despejado,Colision,Leve,SAN BLAS                      ,AVENIDA DE LA INSTITUCIÓN LIBRE DE ENSEÑANZA NUM                                                     15 Madrid,Tarde,2017-09-18,Laborable,-3.6368595,40.4367555
2017-09-18 19:00:00,Despejado,Caida,Leve,CIUDAD LINEAL                 ,CALLE DE ARTURO SORIA NUM                                                                            164 Madrid,Tarde,2017-09-18,Laborable,-3.65512,40.45480999999999
2017-09-19 10:00:00,Despejado,Caida,Leve,RETIRO                        ,CALLE DEL DOCTOR ESQUERDO NUM                                                                        62 Madrid,Mañana,2017-09-19,Laborable,-3.6705314,40.4151488
2017-09-20 02:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ARGUMOSA - RONDA DE ATOCHA Madrid,Noche,2017-09-20,Laborable,-3.6954341,40.4070907
2017-09-20 14:00:00,Despejado,Colision,Leve,TETUAN                        ,AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALI - CALLE DE ALEJANDRO RODRIGUEZ Madrid,Tarde,2017-09-20,Laborable,-3.710095999999999,40.4523929
2017-09-20 19:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  116 Madrid,Tarde,2017-09-20,Laborable,-3.693189,40.4093402
2017-09-21 00:00:00,Despejado,Colision,Leve,USERA                         ,CALLE DE CERECINOS - CALLE DE MARCELO USERA Madrid,Noche,2017-09-21,Laborable,-3.7119565,40.3851622
2017-09-21 08:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE MARTINEZ IZQUIERDO NUM                                                                      62 Madrid,Mañana,2017-09-21,Laborable,-3.6651525,40.4351264
2017-09-21 08:00:00,Despejado,Imprudencia,Moderada,USERA                         ,CALLE DE MARCELO USERA - CALLE DE NICOLAS USERA Madrid,Mañana,2017-09-21,Laborable,-3.7057498,40.3858514
2017-09-21 13:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,CALLE DE FERRAZ NUM                                                                                  4 Madrid,Tarde,2017-09-21,Laborable,-3.7144172,40.4234318
2017-09-21 18:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,CALLE DEL PRINCIPE DE VERGARA NUM                                                                    142 Madrid,Tarde,2017-09-21,Laborable,-3.6780089,40.4448867
2017-09-22 13:00:00,Despejado,Caida,Leve,RETIRO                        ,CALLE DE CAVANILLES NUM                                                                              36 Madrid,Tarde,2017-09-22,Laborable,-3.6755623,40.4057279
2017-09-22 14:00:00,Despejado,Colision,Leve,CENTRO                        ,PLAZA DEL CAMPILLO DEL MUNDO NUEVO - RONDA DE TOLEDO Madrid,Tarde,2017-09-22,Laborable,-3.7095131,40.4063205
2017-09-22 17:00:00,Despejado,Caida,Leve,HORTALEZA                     ,AVENIDA DE FRANCISCO JAVIER SÁENZ DE OIZA - AVENIDA DE MANUEL FRAGA IRIBARNE Madrid,Tarde,2017-09-22,Laborable,-3.6565912,40.4993519
2017-09-22 18:00:00,Despejado,Imprudencia,Leve,SAN BLAS                      ,CALLE DE RUFINO GONZALEZ NUM                                                                         23 Madrid,Tarde,2017-09-22,Laborable,-3.626685999999999,40.4383347
2017-09-23 01:00:00,Despejado,Caida,Leve,SALAMANCA                     ,PASEO DE LA CASTELLANA - PLAZA DE COLON Madrid,Noche,2017-09-23,Laborable,-3.6903211,40.4257004
2017-09-23 11:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CAMINO DEL HUMERA Madrid,Mañana,2017-09-23,Laborable,-3.7774543,40.4060214
2017-09-23 11:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CAMINO DEL HUMERA Madrid,Mañana,2017-09-23,Laborable,-3.7774543,40.4060214
2017-09-23 12:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,PASEO DE MEDIANIL Madrid,Mañana,2017-09-23,Laborable,-3.7037902,40.4167754
2017-09-23 12:00:00,Despejado,Colision,Moderada,MONCLOA-ARAVACA               ,PASEO DE MEDIANIL Madrid,Mañana,2017-09-23,Laborable,-3.7037902,40.4167754
2017-09-23 13:00:00,Despejado,Imprudencia,Moderada,TETUAN                        ,PARQUE DE AGUSTIN RODRIGUEZ SAHAGUN Madrid,Tarde,2017-09-23,Laborable,-3.7097365,40.466739
2017-09-23 19:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE JOSE ORTEGA Y GASSET - PASEO DE LA CASTELLANA Madrid,Tarde,2017-09-23,Laborable,-3.689041,40.4305853
2017-09-24 05:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,CALLE DE FERRAZ NUM                                                                                  4 Madrid,Noche,2017-09-24,Festivo,-3.7144172,40.4234318
2017-09-24 09:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ATOCHA - PLAZA DE SANTA ANA Madrid,Mañana,2017-09-24,Festivo,-3.7009124,40.4131247
2017-09-24 13:00:00,Despejado,Colision,Grave,CARABANCHEL                   ,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA - AVENIDA DE LOS POBLADOS Madrid,Tarde,2017-09-24,Festivo,-3.71934,40.37465
2017-09-24 17:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  204 Madrid,Tarde,2017-09-24,Festivo,-3.6633714,40.4305025
2017-09-24 19:00:00,Despejado,Colision,Leve,RETIRO                        ,AVENIDA DE LA CIUDAD DE BARCELONA NUM                                                                142 Madrid,Tarde,2017-09-24,Festivo,-3.679029899999999,40.4032864
2017-09-24 21:00:00,Despejado,Caida,Leve,USERA                         ,CAMINO DE PERALES NUM                                                                                14 Madrid,Noche,2017-09-24,Festivo,-3.6933376,40.3818827
2017-09-26 18:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE JOSE ORTEGA Y GASSET NUM                                                                    8 Madrid,Tarde,2017-09-26,Laborable,-3.6860725,40.4302701
2017-09-26 20:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,AVENIDA DE LOS POBLADOS - CALLE  VIA LUSITANA Madrid,Tarde,2017-09-26,Laborable,-3.732699999999999,40.37371
2017-09-27 02:00:00,Despejado,Caida,Leve,TETUAN                        ,CALLE DE PALENCIA NUM                                                                                32 Madrid,Noche,2017-09-27,Laborable,-3.7002443,40.4494208
2017-09-27 20:00:00,Despejado,Imprudencia,Moderada,USERA                         ,AVENIDA DE RAFAELA YBARRA NUM                                                                        30 Madrid,Tarde,2017-09-27,Laborable,-3.7113701,40.381186
2017-09-27 21:00:00,Despejado,Colision,Leve,RETIRO                        ,PASEO DEL PRADO NUM                                                                                  7 Madrid,Noche,2017-09-27,Laborable,-3.6944129,40.4167006
2017-09-28 18:00:00,Despejado,Colision,Leve,HORTALEZA                     ,AVENIDA DE NICETO ALCALA ZAMORA - CALLE DE AMERICO CASTRO Madrid,Tarde,2017-09-28,Laborable,-3.6531956,40.496777
2017-09-28 18:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA               ,CALLE DE FERNANDEZ DE LOS RIOS - CALLE DE ISAAC PERAL Madrid,Tarde,2017-09-28,Laborable,-3.7182634,40.4355227
2017-09-28 21:00:00,Despejado,Caida,Leve,RETIRO                        ,AVENIDA DE MENENDEZ PELAYO NUM                                                                       51 Madrid,Noche,2017-09-28,Laborable,-3.6775956,40.4164958
2017-09-29 01:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE FUENCARRAL NUM                                                                              111 Madrid,Noche,2017-09-29,Laborable,-3.7028407,40.4294866
2017-09-29 02:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  90 Madrid,Noche,2017-09-29,Laborable,-3.6964985,40.4108053
2017-09-29 08:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,AVENIDA DE LOS POBLADOS - AVENIDA DEL EURO Madrid,Mañana,2017-09-29,Laborable,-3.7387161,40.3738383
2017-09-29 10:00:00,Despejado,Colision,Moderada,MORATALAZ                     ,CALLE DE LA FUENTE CARRANTONA NUM                                                                    31 Madrid,Mañana,2017-09-29,Laborable,-3.6325434,40.4064595
2017-09-29 14:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE ANDRES MELLADO - CALLE DE CEA BERMUDEZ Madrid,Tarde,2017-09-29,Laborable,-3.7140943,40.4391509
2017-09-29 15:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,RONDA DE TOLEDO NUM                                                                                  10 Madrid,Tarde,2017-09-29,Laborable,-3.7101352,40.406115
2017-09-29 16:00:00,Despejado,Colision,Grave,CIUDAD LINEAL                 ,CALLE DE ALCALA NUM                                                                                  303 Madrid,Tarde,2017-09-29,Laborable,-3.6527196,40.4326272
2017-09-30 19:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,PASEO DE LA HABANA NUM                                                                               80 Madrid,Tarde,2017-09-30,Laborable,-3.6817024,40.4556302
2017-09-30 22:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO           ,CALLE DE FERMIN CABALLERO - CALLE DE LA ISLA DE AROSA Madrid,Noche,2017-09-30,Laborable,-3.7156663,40.4811396
2017-10-01 04:00:00,Despejado,Colision,Leve,CENTRO                        ,PASEO DEL PRADO NUM                                                                                  2 Madrid,Noche,2017-10-01,Festivo,-3.6939986,40.41884930000001
2017-10-01 07:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE TOLEDO NUM                                                                                  24 Madrid,Mañana,2017-10-01,Festivo,-3.7075995,40.4139221
2017-10-01 11:00:00,Despejado,Imprudencia,Leve,BARAJAS                       ,PARQUE DE JUAN CARLOS I NUM                                                                          1 Madrid,Mañana,2017-10-01,Festivo,-3.6050151,40.4609216
2017-10-01 13:00:00,Despejado,Colision,Grave,VILLA DE VALLECAS             ,AVENIDA DE LA GAVIA - CALLE DE ALAMEDA DEL VALLE Madrid,Tarde,2017-10-01,Festivo,-3.618416399999999,40.3649226
2017-10-01 18:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,AVENIDA DE LA CIUDAD DE BARCELONA NUM                                                                2 Madrid,Tarde,2017-10-01,Festivo,-3.6871171,40.4058587
2017-10-02 09:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE JOSE ORTEGA Y GASSET NUM                                                                    19 Madrid,Mañana,2017-10-02,Laborable,-3.68515,40.4305441
2017-10-02 15:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE DONOSO CORTES - CALLE DE HILARION ESLAVA Madrid,Tarde,2017-10-02,Laborable,-3.7165515,40.4365621
2017-10-02 20:00:00,Despejado,Imprudencia,Leve,CIUDAD LINEAL                 ,CALLE DE ASURA - CALLE DE ULISES Madrid,Tarde,2017-10-02,Laborable,-3.6541276,40.4568732
2017-10-02 20:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,AVENIDA DE VALLADOLID NUM                                                                            5 Madrid,Tarde,2017-10-02,Laborable,-3.726996,40.4259748
2017-10-03 12:00:00,Despejado,Caida,Leve,BARAJAS                       ,AVENIDA DE LOGROÑO - CALLE DE LOS JARDINES DE ARANJUEZ Madrid,Mañana,2017-10-03,Laborable,-3.6041185,40.453816
2017-10-03 15:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,CALLE DE LAS FLAUTAS - CALLE DEL JACOBEO Madrid,Tarde,2017-10-03,Laborable,-3.7622176,40.3676133
2017-10-03 15:00:00,Despejado,Colision,Leve,SAN BLAS                      ,CALLE DE JULIA GARCIA BOUTAN - CALLE DE SOFIA Madrid,Tarde,2017-10-03,Laborable,-3.6019198,40.4307447
2017-10-04 15:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE MIGUEL SERVET - CALLE DEL MESON DE PAREDES Madrid,Tarde,2017-10-04,Laborable,-3.7016333,40.4063022
2017-10-05 03:00:00,Despejado,Caida,Grave,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  114 Madrid,Noche,2017-10-05,Laborable,-3.693310699999999,40.4094376
2017-10-05 07:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,GLORIETA DE LAS PIRAMIDES - PASEO DE LAS ACACIAS Madrid,Mañana,2017-10-05,Laborable,-3.7140712,40.4009743
2017-10-05 12:00:00,Despejado,Caida,Leve,VICALVARO                     ,CALLE DE JULIAN CAMARILLO - CALLE DE LOS HERMANOS GARCIA NOBLEJAS Madrid,Mañana,2017-10-05,Laborable,-3.6343585,40.4329938
2017-10-06 01:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE ALONSO CANO NUM                                                                             53 Madrid,Noche,2017-10-06,Laborable,-3.6978462,40.4400594
2017-10-06 11:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,PASEO DEL PIÑONERO NUM                                                                               1 Madrid,Mañana,2017-10-06,Laborable,-3.735776499999999,40.4280055
2017-10-07 10:00:00,Despejado,Caida,Leve,TETUAN                        ,PASEO DE LA CASTELLANA NUM                                                                           121 Madrid,Mañana,2017-10-07,Laborable,-3.690702,40.4579352
2017-10-07 18:00:00,Despejado,Colision,Leve,SAN BLAS                      ,CALLE DE JULIA GARCIA BOUTAN NUM                                                                     5 Madrid,Tarde,2017-10-07,Laborable,-3.6099678,40.43007110000001
2017-10-07 23:00:00,Despejado,Imprudencia,Moderada,CHAMBERI                      ,CALLE DE LUCHANA NUM                                                                                 21 Madrid,Noche,2017-10-07,Laborable,-3.7004114,40.43052640000001
2017-10-08 15:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,CALLE DE SEGOVIA NUM                                                                                 49 Madrid,Tarde,2017-10-08,Festivo,-3.7179995,40.413696
2017-10-08 17:00:00,Despejado,Imprudencia,Leve,HORTALEZA                     ,CARRIL  ANILLO VERDE CICLISTA KM.                                                                    7800 Madrid,Tarde,2017-10-08,Festivo,-3.764952199999999,40.4006459
2017-10-09 12:00:00,Despejado,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE AGASTIA - CALLE DE JUAN PEREZ ZUÑIGA Madrid,Mañana,2017-10-09,Laborable,-3.6477191,40.4434146
2017-10-10 08:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE JOSE ABASCAL NUM                                                                            56 Madrid,Mañana,2017-10-10,Laborable,-3.6921908,40.4377881
2017-10-10 18:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE SEGOVIA NUM                                                                                 19 Madrid,Tarde,2017-10-10,Laborable,-3.7128811,40.4137895
2017-10-10 18:00:00,Despejado,Colision,Leve,CENTRO                        ,PASEO DEL PRADO NUM                                                                                  26 Madrid,Tarde,2017-10-10,Laborable,-3.693407,40.4121412
2017-10-11 07:00:00,Despejado,Colision,Leve,VICALVARO                     ,AVENIDA DE LA GRAN VIA DEL ESTE - AVENIDA DE LAS COMUNIDADES Madrid,Mañana,2017-10-11,Laborable,-3.6010185,40.3984544
2017-10-11 19:00:00,Despejado,Colision,Leve,CHAMBERI                      ,PASEO DE LA CASTELLANA - PLAZA DE SAN JUAN DE LA CRUZ Madrid,Tarde,2017-10-11,Laborable,-3.6917359,40.4412046
2017-10-11 22:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE MALAGA - CALLE DE ZURBANO Madrid,Noche,2017-10-11,Laborable,-3.6928271,40.4388018
2017-10-12 14:00:00,Despejado,Imprudencia,Moderada,CENTRO                        ,CALLE  MAYOR NUM                                                                                     8 Madrid,Tarde,2017-10-12,Festivo,-3.705893199999999,40.416668
2017-10-12 18:00:00,Despejado,Colision,Leve,SAN BLAS                      ,CALLE DE DRESDE NUM                                                                                  1 Madrid,Tarde,2017-10-12,Festivo,-3.6119615,40.4220368
2017-10-12 22:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE SAN BERNARDO NUM                                                                            40 Madrid,Noche,2017-10-12,Festivo,-3.7073123,40.42402269999999
